TEAM,DATE,MATCHUP,W/L,MIN,PTS,+/-
WAS,03/10/2017,WAS @ SAC,W,265,130,8
SAC,03/10/2017,SAC vs. WAS,L,264,122,-8
OKC,03/11/2017,OKC vs. UTA,W,239,112,8
DEN,03/11/2017,DEN @ SAC,W,240,105,13
DAL,03/11/2017,DAL vs. PHX,L,241,98,-2
SAS,03/11/2017,SAS vs. GSW,W,239,107,22
CHA,03/11/2017,CHA vs. NOP,L,267,122,-3
SAC,03/11/2017,SAC vs. DEN,L,241,92,-13
DET,03/11/2017,DET vs. NYK,W,241,112,20
MEM,03/11/2017,MEM vs. ATL,L,241,90,-17
NYK,03/11/2017,NYK @ DET,L,239,92,-20
UTA,03/11/2017,UTA @ OKC,L,240,104,-8
MIN,03/11/2017,MIN @ MIL,L,239,95,-7
POR,03/11/2017,POR vs. WAS,L,265,124,-1
ATL,03/11/2017,ATL @ MEM,W,242,107,17
ORL,03/11/2017,ORL vs. CLE,L,242,104,-12
GSW,03/11/2017,GSW @ SAS,L,241,85,-22
PHX,03/11/2017,PHX @ DAL,W,240,100,2
TOR,03/11/2017,TOR @ MIA,L,239,89,-15
PHI,03/11/2017,PHI @ LAC,L,240,100,-12
MIL,03/11/2017,MIL vs. MIN,W,239,102,7
NOP,03/11/2017,NOP @ CHA,W,265,125,3
WAS,03/11/2017,WAS @ POR,W,265,125,1
MIA,03/11/2017,MIA vs. TOR,W,240,104,15
LAC,03/11/2017,LAC vs. PHI,W,239,112,12
CLE,03/11/2017,CLE @ ORL,W,242,116,12
PHX,03/12/2017,PHX vs. POR,L,241,101,-9
CLE,03/12/2017,CLE @ HOU,L,240,112,-5
HOU,03/12/2017,HOU vs. CLE,W,240,117,5
IND,03/12/2017,IND vs. MIA,W,239,102,4
PHI,03/12/2017,PHI @ LAL,W,240,118,2
MIA,03/12/2017,MIA @ IND,L,240,98,-4
POR,03/12/2017,POR @ PHX,W,242,110,9
NYK,03/12/2017,NYK @ BKN,L,241,112,-8
CHI,03/12/2017,CHI @ BOS,L,241,80,-20
LAL,03/12/2017,LAL vs. PHI,L,240,116,-2
BOS,03/12/2017,BOS vs. CHI,W,240,100,20
BKN,03/12/2017,BKN vs. NYK,W,241,120,8
WAS,03/13/2017,WAS @ MIN,L,240,104,-15
CHA,03/13/2017,CHA vs. CHI,L,241,109,-6
MIN,03/13/2017,MIN vs. WAS,W,240,119,15
SAC,03/13/2017,SAC vs. ORL,W,240,120,5
LAC,03/13/2017,LAC @ UTA,L,241,108,-6
TOR,03/13/2017,TOR vs. DAL,W,239,100,22
SAS,03/13/2017,SAS vs. ATL,W,241,107,8
MEM,03/13/2017,MEM vs. MIL,W,241,113,20
DAL,03/13/2017,DAL @ TOR,L,240,78,-22
DEN,03/13/2017,DEN vs. LAL,W,241,129,28
LAL,03/13/2017,LAL @ DEN,L,240,101,-28
ATL,03/13/2017,ATL @ SAS,L,241,99,-8
UTA,03/13/2017,UTA vs. LAC,W,238,114,6
CHI,03/13/2017,CHI @ CHA,W,241,115,6
MIL,03/13/2017,MIL @ MEM,L,239,93,-20
ORL,03/13/2017,ORL @ SAC,L,240,115,-5
DET,03/14/2017,DET @ CLE,L,240,96,-32
GSW,03/14/2017,GSW vs. PHI,W,240,106,2
NYK,03/14/2017,NYK vs. IND,W,240,87,6
NOP,03/14/2017,NOP vs. POR,W,241,100,23
OKC,03/14/2017,OKC @ BKN,W,240,122,18
CLE,03/14/2017,CLE vs. DET,W,239,128,32
IND,03/14/2017,IND @ NYK,L,238,81,-6
BKN,03/14/2017,BKN vs. OKC,L,240,104,-18
PHI,03/14/2017,PHI @ GSW,L,241,104,-2
POR,03/14/2017,POR @ NOP,L,241,77,-23
UTA,03/15/2017,UTA @ DET,W,240,97,14
LAC,03/15/2017,LAC vs. MIL,L,241,96,-1
PHX,03/15/2017,PHX vs. SAC,L,240,101,-6
MEM,03/15/2017,MEM @ CHI,W,239,98,7
DET,03/15/2017,DET vs. UTA,L,239,83,-14
DAL,03/15/2017,DAL @ WAS,W,241,112,5
HOU,03/15/2017,HOU vs. LAL,W,241,139,39
SAC,03/15/2017,SAC @ PHX,W,240,107,6
WAS,03/15/2017,WAS vs. DAL,L,240,107,-5
BOS,03/15/2017,BOS vs. MIN,W,242,117,13
CHI,03/15/2017,CHI vs. MEM,L,241,91,-7
NOP,03/15/2017,NOP @ MIA,L,240,112,-8
CHA,03/15/2017,CHA @ IND,L,240,77,-21
MIA,03/15/2017,MIA vs. NOP,W,240,120,8
LAL,03/15/2017,LAL @ HOU,L,239,100,-39
IND,03/15/2017,IND vs. CHA,W,240,98,21
POR,03/15/2017,POR @ SAS,W,240,110,4
MIL,03/15/2017,MIL @ LAC,W,240,97,1
SAS,03/15/2017,SAS vs. POR,L,240,106,-4
MIN,03/15/2017,MIN @ BOS,L,239,104,-13
LAC,03/16/2017,LAC @ DEN,L,239,114,-15
NYK,03/16/2017,NYK vs. BKN,L,240,110,-11
BKN,03/16/2017,BKN @ NYK,W,239,121,11
MEM,03/16/2017,MEM @ ATL,W,240,103,12
TOR,03/16/2017,TOR vs. OKC,L,241,102,-21
OKC,03/16/2017,OKC @ TOR,W,241,123,21
ATL,03/16/2017,ATL vs. MEM,L,238,91,-12
DEN,03/16/2017,DEN vs. LAC,W,240,129,15
GSW,03/16/2017,GSW vs. ORL,W,239,122,30
UTA,03/16/2017,UTA @ CLE,L,240,83,-8
ORL,03/16/2017,ORL @ GSW,L,240,92,-30
CLE,03/16/2017,CLE vs. UTA,W,239,91,8
WAS,03/17/2017,WAS vs. CHI,W,241,112,5
PHI,03/17/2017,PHI vs. DAL,W,239,116,42
MIL,03/17/2017,MIL @ LAL,W,240,107,4
NOP,03/17/2017,NOP vs. HOU,W,240,128,16
HOU,03/17/2017,HOU @ NOP,L,241,112,-16
MIA,03/17/2017,MIA vs. MIN,W,241,123,18
BOS,03/17/2017,BOS @ BKN,W,239,98,3
BKN,03/17/2017,BKN vs. BOS,L,240,95,-3
CHI,03/17/2017,CHI @ WAS,L,240,107,-5
LAL,03/17/2017,LAL vs. MIL,L,240,103,-4
DAL,03/17/2017,DAL @ PHI,L,240,74,-42
PHX,03/17/2017,PHX vs. ORL,L,240,103,-6
DET,03/17/2017,DET vs. TOR,L,240,75,-12
ORL,03/17/2017,ORL @ PHX,W,240,109,6
MIN,03/17/2017,MIN @ MIA,L,240,105,-18
TOR,03/17/2017,TOR @ DET,W,239,87,12
POR,03/18/2017,POR @ ATL,W,242,113,16
GSW,03/18/2017,GSW vs. MIL,W,239,117,25
DEN,03/18/2017,DEN vs. HOU,L,239,105,-4
SAC,03/18/2017,SAC @ OKC,L,238,94,-16
CLE,03/18/2017,CLE @ LAC,L,240,78,-30
OKC,03/18/2017,OKC vs. SAC,W,241,110,16
MIL,03/18/2017,MIL @ GSW,L,240,92,-25
MEM,03/18/2017,MEM vs. SAS,W,240,104,8
UTA,03/18/2017,UTA @ CHI,L,239,86,-9
ATL,03/18/2017,ATL vs. POR,L,240,97,-16
WAS,03/18/2017,WAS @ CHA,L,238,93,-5
HOU,03/18/2017,HOU @ DEN,W,241,109,4
LAC,03/18/2017,LAC vs. CLE,W,240,108,30
CHA,03/18/2017,CHA vs. WAS,W,240,98,5
SAS,03/18/2017,SAS @ MEM,L,241,96,-8
CHI,03/18/2017,CHI vs. UTA,W,239,95,9
PHI,03/19/2017,PHI vs. BOS,W,240,105,6
DAL,03/19/2017,DAL @ BKN,W,241,111,7
BOS,03/19/2017,BOS @ PHI,L,240,99,-6
POR,03/19/2017,POR @ MIA,W,239,115,11
BKN,03/19/2017,BKN vs. DAL,L,238,104,-7
SAC,03/19/2017,SAC @ SAS,L,239,102,-16
LAL,03/19/2017,LAL vs. CLE,L,239,120,-5
PHX,03/19/2017,PHX @ DET,L,238,95,-17
CLE,03/19/2017,CLE @ LAL,W,242,125,5
NOP,03/19/2017,NOP vs. MIN,W,238,123,14
TOR,03/19/2017,TOR vs. IND,W,240,116,25
MIA,03/19/2017,MIA vs. POR,L,240,104,-11
SAS,03/19/2017,SAS vs. SAC,W,239,118,16
MIN,03/19/2017,MIN @ NOP,L,240,109,-14
IND,03/19/2017,IND @ TOR,L,239,91,-25
DET,03/19/2017,DET vs. PHX,W,240,112,17
BOS,03/20/2017,BOS vs. WAS,W,240,110,8
GSW,03/20/2017,GSW @ OKC,W,239,111,16
HOU,03/20/2017,HOU vs. DEN,W,240,125,1
ATL,03/20/2017,ATL @ CHA,L,241,90,-15
ORL,03/20/2017,ORL vs. PHI,W,265,112,3
WAS,03/20/2017,WAS @ BOS,L,240,102,-8
NYK,03/20/2017,NYK @ LAC,L,241,105,-9
LAC,03/20/2017,LAC vs. NYK,W,240,114,9
DEN,03/20/2017,DEN @ HOU,L,240,124,-1
PHI,03/20/2017,PHI @ ORL,L,265,109,-3
CHA,03/20/2017,CHA vs. ATL,W,238,105,15
OKC,03/20/2017,OKC vs. GSW,L,239,95,-16
UTA,03/20/2017,UTA @ IND,L,243,100,-7
IND,03/20/2017,IND vs. UTA,W,240,107,7
LAL,03/21/2017,LAL vs. LAC,L,239,109,-24
GSW,03/21/2017,GSW @ DAL,W,239,112,25
DAL,03/21/2017,DAL vs. GSW,L,239,87,-25
MIA,03/21/2017,MIA vs. PHX,W,240,112,15
DET,03/21/2017,DET @ BKN,L,240,96,-2
NOP,03/21/2017,NOP vs. MEM,W,240,95,13
MEM,03/21/2017,MEM @ NOP,L,238,82,-13
LAC,03/21/2017,LAC @ LAL,W,240,133,24
TOR,03/21/2017,TOR vs. CHI,W,264,122,2
BKN,03/21/2017,BKN vs. DET,W,240,98,2
PHX,03/21/2017,PHX @ MIA,L,240,97,-15
MIN,03/21/2017,MIN vs. SAS,L,240,93,-7
MIL,03/21/2017,MIL @ POR,W,241,93,3
CHI,03/21/2017,CHI @ TOR,L,267,120,-2
SAS,03/21/2017,SAS @ MIN,W,239,100,7
POR,03/21/2017,POR vs. MIL,L,240,90,-3
MIL,03/22/2017,MIL @ SAC,W,239,116,18
ATL,03/22/2017,ATL @ WAS,L,240,100,-4
IND,03/22/2017,IND @ BOS,L,240,100,-9
DEN,03/22/2017,DEN vs. CLE,W,241,126,13
WAS,03/22/2017,WAS vs. ATL,W,240,104,4
BOS,03/22/2017,BOS vs. IND,W,240,109,9
UTA,03/22/2017,UTA vs. NYK,W,241,108,7
PHI,03/22/2017,PHI @ OKC,L,241,97,-25
DET,03/22/2017,DET @ CHI,L,240,95,-22
SAC,03/22/2017,SAC vs. MIL,L,240,98,-18
NYK,03/22/2017,NYK @ UTA,L,239,101,-7
CLE,03/22/2017,CLE @ DEN,L,239,113,-13
OKC,03/22/2017,OKC vs. PHI,W,239,122,25
CHI,03/22/2017,CHI vs. DET,W,241,117,22
ORL,03/22/2017,ORL vs. CHA,L,239,102,-7
CHA,03/22/2017,CHA @ ORL,W,239,109,7
MIA,03/23/2017,MIA vs. TOR,L,239,84,-17
MEM,03/23/2017,MEM @ SAS,L,239,90,-7
DAL,03/23/2017,DAL vs. LAC,W,240,97,2
TOR,03/23/2017,TOR @ MIA,W,240,101,17
SAS,03/23/2017,SAS vs. MEM,W,241,97,7
LAC,03/23/2017,LAC @ DAL,L,240,95,-2
NYK,03/23/2017,NYK @ POR,L,240,95,-15
PHX,03/23/2017,PHX @ BKN,L,240,98,-28
BKN,03/23/2017,BKN vs. PHX,W,241,126,28
POR,03/23/2017,POR vs. NYK,W,241,110,15
SAC,03/24/2017,SAC @ GSW,L,239,100,-14
IND,03/24/2017,IND vs. DEN,L,241,117,-8
DET,03/24/2017,DET @ ORL,L,241,87,-28
ATL,03/24/2017,ATL @ MIL,L,240,97,-3
LAL,03/24/2017,LAL vs. MIN,W,264,130,11
CHA,03/24/2017,CHA vs. CLE,L,241,105,-7
HOU,03/24/2017,HOU vs. NOP,W,240,117,10
WAS,03/24/2017,WAS vs. BKN,W,241,129,21
PHX,03/24/2017,PHX @ BOS,L,240,120,-10
BOS,03/24/2017,BOS vs. PHX,W,239,130,10
CHI,03/24/2017,CHI vs. PHI,L,240,107,-10
CLE,03/24/2017,CLE @ CHA,W,241,112,7
MIN,03/24/2017,MIN @ LAL,L,266,119,-11
NOP,03/24/2017,NOP @ HOU,L,239,107,-10
ORL,03/24/2017,ORL vs. DET,W,241,115,28
PHI,03/24/2017,PHI @ CHI,W,241,117,10
BKN,03/24/2017,BKN @ WAS,L,239,108,-21
MIL,03/24/2017,MIL vs. ATL,W,240,100,3
DEN,03/24/2017,DEN @ IND,W,240,125,8
GSW,03/24/2017,GSW vs. SAC,W,241,114,14
LAC,03/25/2017,LAC vs. UTA,W,241,108,13
SAS,03/25/2017,SAS vs. NYK,W,240,106,8
NYK,03/25/2017,NYK @ SAS,L,240,98,-8
CLE,03/25/2017,CLE vs. WAS,L,239,115,-12
MIN,03/25/2017,MIN @ POR,L,241,100,-12
POR,03/25/2017,POR vs. MIN,W,241,112,12
WAS,03/25/2017,WAS @ CLE,W,241,127,12
TOR,03/25/2017,TOR @ DAL,W,241,94,8
UTA,03/25/2017,UTA @ LAC,L,242,95,-13
DAL,03/25/2017,DAL vs. TOR,L,240,86,-8
LAC,03/26/2017,LAC vs. SAC,L,240,97,-1
PHI,03/26/2017,PHI @ IND,L,239,94,-13
NOP,03/26/2017,NOP @ DEN,W,240,115,25
BKN,03/26/2017,BKN @ ATL,W,239,107,15
POR,03/26/2017,POR @ LAL,W,240,97,16
OKC,03/26/2017,OKC @ HOU,L,240,125,-12
PHX,03/26/2017,PHX @ CHA,L,239,106,-14
CHA,03/26/2017,CHA vs. PHX,W,239,120,14
CHI,03/26/2017,CHI @ MIL,W,241,109,15
LAL,03/26/2017,LAL vs. POR,L,240,81,-16
GSW,03/26/2017,GSW vs. MEM,W,241,106,12
BOS,03/26/2017,BOS vs. MIA,W,240,112,4
MIA,03/26/2017,MIA @ BOS,L,240,108,-4
SAC,03/26/2017,SAC @ LAC,W,240,98,1
MEM,03/26/2017,MEM @ GSW,L,242,94,-12
IND,03/26/2017,IND vs. PHI,W,240,107,13
MIL,03/26/2017,MIL vs. CHI,L,240,94,-15
HOU,03/26/2017,HOU vs. OKC,W,240,137,12
DEN,03/26/2017,DEN vs. NOP,L,239,90,-25
ATL,03/26/2017,ATL vs. BKN,L,239,92,-15
SAC,03/27/2017,SAC vs. MEM,W,240,91,1
ORL,03/27/2017,ORL @ TOR,L,240,112,-19
SAS,03/27/2017,SAS vs. CLE,W,241,103,29
OKC,03/27/2017,OKC @ DAL,W,240,92,1
UTA,03/27/2017,UTA vs. NOP,W,239,108,8
NYK,03/27/2017,NYK vs. DET,W,240,109,14
DET,03/27/2017,DET @ NYK,L,240,95,-14
MEM,03/27/2017,MEM @ SAC,L,239,90,-1
DAL,03/27/2017,DAL vs. OKC,L,240,91,-1
NOP,03/27/2017,NOP @ UTA,L,240,100,-8
TOR,03/27/2017,TOR vs. ORL,W,240,131,19
CLE,03/27/2017,CLE @ SAS,L,241,74,-29
PHI,03/28/2017,PHI @ BKN,W,240,106,5
LAL,03/28/2017,LAL vs. WAS,L,241,108,-11
ATL,03/28/2017,ATL vs. PHX,W,238,95,4
POR,03/28/2017,POR vs. DEN,W,240,122,9
IND,03/28/2017,IND vs. MIN,L,240,114,-1
DET,03/28/2017,DET vs. MIA,L,241,96,-1
MIL,03/28/2017,MIL @ CHA,W,240,118,10
DEN,03/28/2017,DEN @ POR,L,240,113,-9
WAS,03/28/2017,WAS @ LAL,W,240,119,11
CHA,03/28/2017,CHA vs. MIL,L,241,108,-10
MIA,03/28/2017,MIA @ DET,W,239,97,1
HOU,03/28/2017,HOU vs. GSW,L,239,106,-7
PHX,03/28/2017,PHX @ ATL,L,240,91,-4
BKN,03/28/2017,BKN vs. PHI,L,242,101,-5
MIN,03/28/2017,MIN @ IND,W,240,115,1
GSW,03/28/2017,GSW @ HOU,W,240,113,7
SAS,03/29/2017,SAS vs. GSW,L,241,98,-12
LAC,03/29/2017,LAC vs. WAS,W,240,133,9
CHA,03/29/2017,CHA @ TOR,W,241,110,4
OKC,03/29/2017,OKC @ ORL,W,265,114,8
MIA,03/29/2017,MIA @ NYK,W,240,105,17
MEM,03/29/2017,MEM vs. IND,W,241,110,13
UTA,03/29/2017,UTA @ SAC,W,241,112,30
BOS,03/29/2017,BOS vs. MIL,L,242,100,-3
ORL,03/29/2017,ORL vs. OKC,L,265,106,-8
DAL,03/29/2017,DAL @ NOP,L,240,118,-3
IND,03/29/2017,IND @ MEM,L,239,97,-13
WAS,03/29/2017,WAS @ LAC,L,240,124,-9
ATL,03/29/2017,ATL @ PHI,W,240,99,7
PHI,03/29/2017,PHI vs. ATL,L,239,92,-7
TOR,03/29/2017,TOR vs. CHA,L,240,106,-4
NOP,03/29/2017,NOP vs. DAL,W,239,121,3
SAC,03/29/2017,SAC vs. UTA,L,241,82,-30
NYK,03/29/2017,NYK vs. MIA,L,240,88,-17
GSW,03/29/2017,GSW @ SAS,W,240,110,12
MIL,03/29/2017,MIL @ BOS,W,241,103,3
CLE,03/30/2017,CLE @ CHI,L,239,93,-6
DET,03/30/2017,DET vs. BKN,W,241,90,1
LAL,03/30/2017,LAL @ MIN,L,241,104,-15
POR,03/30/2017,POR vs. HOU,W,241,117,10
MIN,03/30/2017,MIN vs. LAL,W,240,119,15
HOU,03/30/2017,HOU @ POR,L,240,107,-10
PHX,03/30/2017,PHX vs. LAC,L,240,118,-6
BKN,03/30/2017,BKN @ DET,L,240,89,-1
CHI,03/30/2017,CHI vs. CLE,W,240,99,6
LAC,03/30/2017,LAC @ PHX,W,240,124,6
BOS,03/31/2017,BOS vs. ORL,W,241,117,1
WAS,03/31/2017,WAS @ UTA,L,241,88,-7
PHI,03/31/2017,PHI @ CLE,L,241,105,-17
NOP,03/31/2017,NOP vs. SAC,W,241,117,28
MIA,03/31/2017,MIA vs. NYK,L,240,94,-4
CHA,03/31/2017,CHA vs. DEN,W,240,122,8
UTA,03/31/2017,UTA vs. WAS,W,240,95,7
SAC,03/31/2017,SAC @ NOP,L,240,89,-28
ORL,03/31/2017,ORL @ BOS,L,240,116,-1
DEN,03/31/2017,DEN @ CHA,L,240,114,-8
TOR,03/31/2017,TOR vs. IND,W,240,111,11
NYK,03/31/2017,NYK @ MIA,W,240,98,4
MEM,03/31/2017,MEM vs. DAL,W,240,99,9
OKC,03/31/2017,OKC vs. SAS,L,241,95,-5
IND,03/31/2017,IND @ TOR,L,239,100,-11
DAL,03/31/2017,DAL @ MEM,L,240,90,-9
GSW,03/31/2017,GSW vs. HOU,W,239,107,9
SAS,03/31/2017,SAS @ OKC,W,241,100,5
DET,03/31/2017,DET @ MIL,L,264,105,-3
MIL,03/31/2017,MIL vs. DET,W,266,108,3
HOU,03/31/2017,HOU @ GSW,L,241,98,-9
CLE,03/31/2017,CLE vs. PHI,W,240,122,17
LAL,04/01/2017,LAL @ LAC,L,241,104,-11
POR,04/01/2017,POR vs. PHX,W,241,130,13
MIN,04/01/2017,MIN vs. SAC,L,240,117,-6
PHX,04/01/2017,PHX @ POR,L,240,117,-13
BKN,04/01/2017,BKN vs. ORL,W,239,121,10
SAC,04/01/2017,SAC @ MIN,W,239,123,6
CHI,04/01/2017,CHI vs. ATL,W,241,106,2
LAC,04/01/2017,LAC vs. LAL,W,240,115,11
ORL,04/01/2017,ORL @ BKN,L,239,111,-10
ATL,04/01/2017,ATL @ CHI,L,240,104,-2
OKC,04/02/2017,OKC vs. CHA,L,239,101,-12
GSW,04/02/2017,GSW vs. WAS,W,240,139,24
BOS,04/02/2017,BOS @ NYK,W,240,110,16
ATL,04/02/2017,ATL @ BKN,L,241,82,-9
MIA,04/02/2017,MIA vs. DEN,L,241,113,-3
IND,04/02/2017,IND @ CLE,L,290,130,-5
NYK,04/02/2017,NYK vs. BOS,L,240,94,-16
TOR,04/02/2017,TOR vs. PHI,W,241,113,8
DAL,04/02/2017,DAL @ MIL,W,240,109,4
CHI,04/02/2017,CHI @ NOP,W,240,117,7
UTA,04/02/2017,UTA @ SAS,L,239,103,-6
MIL,04/02/2017,MIL vs. DAL,L,240,105,-4
MEM,04/02/2017,MEM @ LAL,L,241,103,-5
LAL,04/02/2017,LAL vs. MEM,W,240,108,5
WAS,04/02/2017,WAS @ GSW,L,241,115,-24
DEN,04/02/2017,DEN @ MIA,W,241,116,3
HOU,04/02/2017,HOU @ PHX,W,240,123,7
BKN,04/02/2017,BKN vs. ATL,W,239,91,9
PHX,04/02/2017,PHX vs. HOU,L,240,116,-7
CHA,04/02/2017,CHA @ OKC,W,240,113,12
CLE,04/02/2017,CLE vs. IND,W,290,135,5
NOP,04/02/2017,NOP vs. CHI,L,240,110,-7
SAS,04/02/2017,SAS vs. UTA,W,241,109,6
PHI,04/02/2017,PHI @ TOR,L,240,105,-8
MIN,04/03/2017,MIN vs. POR,W,239,110,1
POR,04/03/2017,POR @ MIN,L,239,109,-1
DEN,04/04/2017,DEN @ NOP,W,241,134,3
PHI,04/04/2017,PHI vs. BKN,L,240,118,-23
NOP,04/04/2017,NOP vs. DEN,L,241,131,-3
CLE,04/04/2017,CLE vs. ORL,W,238,122,20
CHI,04/04/2017,CHI @ NYK,L,241,91,-9
POR,04/04/2017,POR @ UTA,L,240,87,-19
SAS,04/04/2017,SAS vs. MEM,W,264,95,6
GSW,04/04/2017,GSW vs. MIN,W,239,121,14
OKC,04/04/2017,OKC vs. MIL,W,241,110,31
MIN,04/04/2017,MIN @ GSW,L,240,107,-14
MEM,04/04/2017,MEM @ SAS,L,266,89,-6
SAC,04/04/2017,SAC vs. DAL,W,239,98,11
BKN,04/04/2017,BKN @ PHI,W,239,141,23
TOR,04/04/2017,TOR @ IND,L,240,90,-18
CHA,04/04/2017,CHA @ WAS,L,239,111,-7
MIL,04/04/2017,MIL @ OKC,L,239,79,-31
ORL,04/04/2017,ORL @ CLE,L,240,102,-20
NYK,04/04/2017,NYK vs. CHI,W,239,100,9
DAL,04/04/2017,DAL @ SAC,L,241,87,-11
WAS,04/04/2017,WAS vs. CHA,W,240,118,7
IND,04/04/2017,IND vs. TOR,W,240,108,18
UTA,04/04/2017,UTA vs. POR,W,241,106,19
DAL,04/05/2017,DAL @ LAC,L,241,101,-11
MEM,04/05/2017,MEM vs. OKC,L,241,100,-3
SAS,04/05/2017,SAS vs. LAL,L,240,95,-7
PHX,04/05/2017,PHX vs. GSW,L,240,111,-9
DEN,04/05/2017,DEN @ HOU,L,240,104,-6
LAC,04/05/2017,LAC vs. DAL,W,240,112,11
DET,04/05/2017,DET vs. TOR,L,240,102,-3
LAL,04/05/2017,LAL @ SAS,W,240,102,7
HOU,04/05/2017,HOU vs. DEN,W,241,110,6
OKC,04/05/2017,OKC @ MEM,W,241,103,3
TOR,04/05/2017,TOR @ DET,W,241,105,3
BOS,04/05/2017,BOS vs. CLE,L,241,91,-23
GSW,04/05/2017,GSW @ PHX,W,241,120,9
CHA,04/05/2017,CHA vs. MIA,L,239,99,-13
MIA,04/05/2017,MIA @ CHA,W,239,112,13
CLE,04/05/2017,CLE @ BOS,W,240,114,23
NYK,04/06/2017,NYK vs. WAS,L,240,103,-3
WAS,04/06/2017,WAS @ NYK,W,240,106,3
PHI,04/06/2017,PHI vs. CHI,L,239,90,-12
ORL,04/06/2017,ORL vs. BKN,W,242,115,8
ATL,04/06/2017,ATL vs. BOS,W,239,123,7
BKN,04/06/2017,BKN @ ORL,L,240,107,-8
MIN,04/06/2017,MIN @ POR,L,240,98,-7
MIL,04/06/2017,MIL @ IND,L,240,89,-15
BOS,04/06/2017,BOS @ ATL,L,240,116,-7
IND,04/06/2017,IND vs. MIL,W,239,104,15
CHI,04/06/2017,CHI @ PHI,W,241,102,12
POR,04/06/2017,POR vs. MIN,W,241,105,7
DAL,04/07/2017,DAL vs. SAS,L,241,89,-13
HOU,04/07/2017,HOU vs. DET,L,240,109,-5
SAS,04/07/2017,SAS @ DAL,W,241,102,13
DEN,04/07/2017,DEN vs. NOP,W,241,122,16
DET,04/07/2017,DET @ HOU,W,240,114,5
MIA,04/07/2017,MIA @ TOR,L,240,94,-2
OKC,04/07/2017,OKC @ PHX,L,240,99,-21
ATL,04/07/2017,ATL @ CLE,W,240,114,14
NOP,04/07/2017,NOP @ DEN,L,239,106,-16
LAL,04/07/2017,LAL vs. SAC,W,240,98,4
UTA,04/07/2017,UTA vs. MIN,W,240,120,7
PHX,04/07/2017,PHX vs. OKC,W,239,120,21
CLE,04/07/2017,CLE vs. ATL,L,240,100,-14
NYK,04/07/2017,NYK @ MEM,L,241,88,-13
MIN,04/07/2017,MIN @ UTA,L,241,113,-7
TOR,04/07/2017,TOR vs. MIA,W,239,96,2
SAC,04/07/2017,SAC @ LAL,L,239,94,-4
MEM,04/07/2017,MEM vs. NYK,W,240,101,13
WAS,04/08/2017,WAS vs. MIA,L,240,103,-3
SAS,04/08/2017,SAS vs. LAC,L,241,87,-11
MIA,04/08/2017,MIA @ WAS,W,240,106,3
GSW,04/08/2017,GSW vs. NOP,W,240,123,22
IND,04/08/2017,IND @ ORL,W,241,127,15
PHI,04/08/2017,PHI vs. MIL,L,240,82,-8
UTA,04/08/2017,UTA @ POR,L,241,86,-15
BOS,04/08/2017,BOS @ CHA,W,238,121,7
CHA,04/08/2017,CHA vs. BOS,L,240,114,-7
CHI,04/08/2017,CHI @ BKN,L,240,106,-1
NOP,04/08/2017,NOP @ GSW,L,240,101,-22
MIL,04/08/2017,MIL @ PHI,W,240,90,8
BKN,04/08/2017,BKN vs. CHI,W,240,107,1
LAC,04/08/2017,LAC @ SAS,W,240,98,11
POR,04/08/2017,POR vs. UTA,W,239,101,15
ORL,04/08/2017,ORL vs. IND,L,238,112,-15
HOU,04/09/2017,HOU @ SAC,W,240,135,7
OKC,04/09/2017,OKC @ DEN,W,242,106,1
LAL,04/09/2017,LAL vs. MIN,W,241,110,1
MIN,04/09/2017,MIN @ LAL,L,239,109,-1
PHX,04/09/2017,PHX vs. DAL,W,240,124,13
CLE,04/09/2017,CLE @ ATL,L,264,125,-1
DAL,04/09/2017,DAL @ PHX,L,239,111,-13
SAC,04/09/2017,SAC vs. HOU,L,239,128,-7
ATL,04/09/2017,ATL vs. CLE,W,265,126,1
DET,04/09/2017,DET @ MEM,W,240,103,13
TOR,04/09/2017,TOR @ NYK,W,240,110,13
MEM,04/09/2017,MEM vs. DET,L,239,90,-13
NYK,04/09/2017,NYK vs. TOR,L,240,97,-13
DEN,04/09/2017,DEN vs. OKC,L,239,105,-1
LAC,04/10/2017,LAC vs. HOU,W,240,125,29
ORL,04/10/2017,ORL @ CHI,L,242,75,-47
GSW,04/10/2017,GSW vs. UTA,L,239,99,-6
PHI,04/10/2017,PHI vs. IND,L,240,111,-9
BOS,04/10/2017,BOS vs. BKN,W,240,114,9
MIL,04/10/2017,MIL vs. CHA,W,240,89,10
CHA,04/10/2017,CHA @ MIL,L,241,79,-10
BKN,04/10/2017,BKN @ BOS,L,241,105,-9
SAS,04/10/2017,SAS @ POR,L,239,98,-1
UTA,04/10/2017,UTA @ GSW,W,239,105,6
CHI,04/10/2017,CHI vs. ORL,W,241,122,47
POR,04/10/2017,POR vs. SAS,W,240,99,1
MIA,04/10/2017,MIA vs. CLE,W,264,124,3
CLE,04/10/2017,CLE @ MIA,L,265,121,-3
HOU,04/10/2017,HOU @ LAC,L,239,96,-29
DET,04/10/2017,DET vs. WAS,L,240,101,-4
IND,04/10/2017,IND @ PHI,W,237,120,9.2
WAS,04/10/2017,WAS @ DET,W,239,105,4
OKC,04/11/2017,OKC @ MIN,W,240,100,2
MIN,04/11/2017,MIN vs. OKC,L,240,98,-2
LAL,04/11/2017,LAL vs. NOP,W,241,108,12
NOP,04/11/2017,NOP @ LAL,L,240,96,-12
