Skal Labissiere,SAC,03/01/2018,SAC vs. BKN,W,30,11,-6
Al-Farouq Aminu,POR,03/01/2018,POR vs. MIN,W,29,10,5
Tyus Jones,MIN,03/01/2018,MIN @ POR,L,13,2,0
Brandon Ingram,LAL,03/01/2018,LAL @ MIA,W,35,19,-10
Joel Embiid,PHI,03/01/2018,PHI @ CLE,W,34,17,16
Jordan Mickey,MIA,03/01/2018,MIA vs. LAL,L,1,0,-1
JJ Redick,PHI,03/01/2018,PHI @ CLE,W,29,22,17
Shabazz Napier,POR,03/01/2018,POR vs. MIN,W,27,16,21
Kyle Korver,CLE,03/01/2018,CLE vs. PHI,L,28,9,-1
Ivica Zubac,LAL,03/01/2018,LAL @ MIA,W,18,6,19
Rodney Hood,CLE,03/01/2018,CLE vs. PHI,L,39,11,-20
Kosta Koufos,SAC,03/01/2018,SAC vs. BKN,W,20,6,17
Robert Covington,PHI,03/01/2018,PHI @ CLE,W,41,10,9
Julius Randle,LAL,03/01/2018,LAL @ MIA,W,34,25,15
Damyean Dotson,NYK,03/02/2018,NYK @ LAC,L,7,7,2
Carmelo Anthony,OKC,03/02/2018,OKC @ PHX,W,31,14,10
Pascal Siakam,TOR,03/02/2018,TOR @ WAS,W,24,5,13
Jason Terry,MIL,03/02/2018,MIL vs. IND,L,36,6,4
John Collins,ATL,03/02/2018,ATL vs. GSW,L,32,16,12
Quinn Cook,GSW,03/02/2018,GSW @ ATL,W,13,4,4
Dario Saric,PHI,03/02/2018,PHI vs. CHA,W,28,9,7
Thon Maker,MIL,03/02/2018,MIL vs. IND,L,5,1,-6
Courtney Lee,NYK,03/02/2018,NYK @ LAC,L,26,15,-23
David West,GSW,03/02/2018,GSW @ ATL,W,15,8,9
TJ Leaf,IND,03/02/2018,IND @ MIL,W,4,0,3
Cristiano Felicio,CHI,03/02/2018,CHI vs. DAL,W,25,8,-17
Boban Marjanovic,LAC,03/02/2018,LAC vs. NYK,W,5,6,-2
Myles Turner,IND,03/02/2018,IND @ MIL,W,30,13,2
Dwight Howard,CHA,03/02/2018,CHA @ PHI,L,25,6,-5
Dwight Powell,DAL,03/02/2018,DAL @ CHI,L,26,6,-4
Lance Thomas,NYK,03/02/2018,NYK @ LAC,L,18,3,-7
Wes Iwundu,ORL,03/02/2018,ORL vs. DET,W,7,2,-1
Mike Scott,WAS,03/02/2018,WAS vs. TOR,L,13,2,-8
Mario Chalmers,MEM,03/02/2018,MEM vs. DEN,L,34,12,11
Maxi Kleber,DAL,03/02/2018,DAL @ CHI,L,5,4,10
Elfrid Payton,PHX,03/02/2018,PHX vs. OKC,L,39,18,-7
Langston Galloway,DET,03/02/2018,DET @ ORL,L,12,2,2
Bismack Biyombo,ORL,03/02/2018,ORL vs. DET,W,15,6,-3
Marquese Chriss,PHX,03/02/2018,PHX vs. OKC,L,13,5,3
Jonathan Isaac,ORL,03/02/2018,ORL vs. DET,W,15,3,-1
Norman Powell,TOR,03/02/2018,TOR @ WAS,W,17,0,-16
Wilson Chandler,DEN,03/02/2018,DEN @ MEM,W,31,4,-1
Tomas Satoransky,WAS,03/02/2018,WAS vs. TOR,L,35,10,-2
Marcin Gortat,WAS,03/02/2018,WAS vs. TOR,L,24,8,11
Yogi Ferrell,DAL,03/02/2018,DAL @ CHI,L,25,2,-12
Taj Gibson,MIN,03/02/2018,MIN @ UTA,L,39,12,-6
Domantas Sabonis,IND,03/02/2018,IND @ MIL,W,20,6,2
Tyus Jones,MIN,03/02/2018,MIN @ UTA,L,25,11,-9
Serge Ibaka,TOR,03/02/2018,TOR @ WAS,W,19,7,-13
Draymond Green,GSW,03/02/2018,GSW @ ATL,W,37,2,10
Alex Abrines,OKC,03/02/2018,OKC @ PHX,W,11,6,4
Sam Dekker,LAC,03/02/2018,LAC vs. NYK,W,16,10,5
Noah Vonleh,CHI,03/02/2018,CHI vs. DAL,W,3,2,0
Jodie Meeks,WAS,03/02/2018,WAS vs. TOR,L,5,0,-11
Eric Moreland,DET,03/02/2018,DET @ ORL,L,13,2,2
Wayne Selden,MEM,03/02/2018,MEM vs. DEN,L,10,3,2
Kyle Lowry,TOR,03/02/2018,TOR @ WAS,W,33,10,-2
Jerami Grant,OKC,03/02/2018,OKC @ PHX,W,26,11,3
Miles Plumlee,ATL,03/02/2018,ATL vs. GSW,L,9,2,-9
Nikola Jokic,DEN,03/02/2018,DEN @ MEM,W,33,9,6
JJ Redick,PHI,03/02/2018,PHI vs. CHA,W,32,18,19
Alex Len,PHX,03/02/2018,PHX vs. OKC,L,22,7,-1
Treveon Graham,CHA,03/02/2018,CHA @ PHI,L,8,2,9
Luke Kornet,NYK,03/02/2018,NYK @ LAC,L,7,0,2
Gary Harris,DEN,03/02/2018,DEN @ MEM,W,35,26,10
Devin Harris,DEN,03/02/2018,DEN @ MEM,W,18,8,-2
Bojan Bogdanovic,IND,03/02/2018,IND @ MIL,W,29,14,6
Devin Booker,PHX,03/02/2018,PHX vs. OKC,L,39,39,1
Nerlens Noel,DAL,03/02/2018,DAL @ CHI,L,15,0,-10
Shelvin Mack,ORL,03/02/2018,ORL vs. DET,W,23,10,2
Paul George,OKC,03/02/2018,OKC @ PHX,W,37,20,9
Marco Belinelli,PHI,03/02/2018,PHI vs. CHA,W,18,7,-9
Ben McLemore,MEM,03/02/2018,MEM vs. DEN,L,30,12,-5
Ersan Ilyasova,PHI,03/02/2018,PHI vs. CHA,W,23,18,7
J.J. Barea,DAL,03/02/2018,DAL @ CHI,L,20,6,-14
Michael Beasley,NYK,03/02/2018,NYK @ LAC,L,20,7,-21
Denzel Valentine,CHI,03/02/2018,CHI vs. DAL,W,22,7,6
Dirk Nowitzki,DAL,03/02/2018,DAL @ CHI,L,27,18,11
Fred VanVleet,TOR,03/02/2018,TOR @ WAS,W,29,12,20
Jeremy Lamb,CHA,03/02/2018,CHA @ PHI,L,20,8,-8
Thaddeus Young,IND,03/02/2018,IND @ MIL,W,37,10,5
Kevin Durant,GSW,03/02/2018,GSW @ ATL,W,35,28,-5
Rudy Gobert,UTA,03/02/2018,UTA vs. MIN,W,36,26,10
Malcolm Miller,TOR,03/02/2018,TOR @ WAS,W,7,3,6
Trey Burke,NYK,03/02/2018,NYK @ LAC,L,19,12,-1
Dewayne Dedmon,ATL,03/02/2018,ATL vs. GSW,L,32,6,8
Timothe Luwawu-Cabarrot,PHI,03/02/2018,PHI vs. CHA,W,5,0,-4
Richaun Holmes,PHI,03/02/2018,PHI vs. CHA,W,12,4,-14
Troy Williams,NYK,03/02/2018,NYK @ LAC,L,17,11,-7
Tim Frazier,WAS,03/02/2018,WAS vs. TOR,L,13,0,-5
Alec Burks,UTA,03/02/2018,UTA vs. MIN,W,11,1,-3
Evan Fournier,ORL,03/02/2018,ORL vs. DET,W,36,17,12
Michael Kidd-Gilchrist,CHA,03/02/2018,CHA @ PHI,L,31,9,-7
Kris Dunn,CHI,03/02/2018,CHI vs. DAL,W,34,18,9
Otto Porter Jr.,WAS,03/02/2018,WAS vs. TOR,L,40,24,1
Jaylen Morris,ATL,03/02/2018,ATL vs. GSW,L,12,2,-14
Tobias Harris,LAC,03/02/2018,LAC vs. NYK,W,31,15,14
Dennis Smith Jr.,DAL,03/02/2018,DAL @ CHI,L,34,25,-1
Steven Adams,OKC,03/02/2018,OKC @ PHX,W,33,11,7
Marcus Georges-Hunt,MIN,03/02/2018,MIN @ UTA,L,3,0,-1
Josh Jackson,PHX,03/02/2018,PHX vs. OKC,L,26,19,-15
Jakob Poeltl,TOR,03/02/2018,TOR @ WAS,W,22,6,4
Taurean Prince,ATL,03/02/2018,ATL vs. GSW,L,31,15,9
Jae Crowder,UTA,03/02/2018,UTA vs. MIN,W,29,15,14
Jarell Martin,MEM,03/02/2018,MEM vs. DEN,L,28,16,-1
D.J. Augustin,ORL,03/02/2018,ORL vs. DET,W,41,20,11
Victor Oladipo,IND,03/02/2018,IND @ MIL,W,36,21,-2
Lucas Nogueira,TOR,03/02/2018,TOR @ WAS,W,7,4,14
Andre Drummond,DET,03/02/2018,DET @ ORL,L,38,10,-13
Glenn Robinson III,IND,03/02/2018,IND @ MIL,W,11,4,6
Andre Iguodala,GSW,03/02/2018,GSW @ ATL,W,26,9,1
Donovan Mitchell,UTA,03/02/2018,UTA vs. MIN,W,39,26,10
Ben Simmons,PHI,03/02/2018,PHI vs. CHA,W,34,15,10
Frank Kaminsky,CHA,03/02/2018,CHA @ PHI,L,27,19,-6
CJ Miles,TOR,03/02/2018,TOR @ WAS,W,20,20,18
Kent Bazemore,ATL,03/02/2018,ATL vs. GSW,L,32,29,4
Stephen Curry,GSW,03/02/2018,GSW @ ATL,W,23,28,2
Troy Daniels,PHX,03/02/2018,PHX vs. OKC,L,14,3,-7
Jordan Bell,GSW,03/02/2018,GSW @ ATL,W,8,0,5
Blake Griffin,DET,03/02/2018,DET @ ORL,L,34,12,-10
Khris Middleton,MIL,03/02/2018,MIL vs. IND,L,40,30,0
Raymond Felton,OKC,03/02/2018,OKC @ PHX,W,9,5,3
Milos Teodosic,LAC,03/02/2018,LAC vs. NYK,W,29,7,24
Tim Hardaway Jr.,NYK,03/02/2018,NYK @ LAC,L,34,17,-13
Austin Rivers,LAC,03/02/2018,LAC vs. NYK,W,28,19,28
Kobi Simmons,MEM,03/02/2018,MEM vs. DEN,L,14,4,-17
Giannis Antetokounmpo,MIL,03/02/2018,MIL vs. IND,L,43,24,-10
Joel Embiid,PHI,03/02/2018,PHI vs. CHA,W,32,23,19
Tyler Zeller,MIL,03/02/2018,MIL vs. IND,L,12,0,-8
Dennis Schroder,ATL,03/02/2018,ATL vs. GSW,L,37,27,5
Wesley Matthews,DAL,03/02/2018,DAL @ CHI,L,31,5,1
Markieff Morris,WAS,03/02/2018,WAS vs. TOR,L,31,15,7
Sindarius Thornwell,LAC,03/02/2018,LAC vs. NYK,W,19,4,1
Isaiah Taylor,ATL,03/02/2018,ATL vs. GSW,L,12,3,-12
Bobby Portis,CHI,03/02/2018,CHI vs. DAL,W,34,22,21
Kyle O'Quinn,NYK,03/02/2018,NYK @ LAC,L,16,0,-4
Jason Smith,WAS,03/02/2018,WAS vs. TOR,L,3,2,-7
Sterling Brown,MIL,03/02/2018,MIL vs. IND,L,12,3,-14
Robert Covington,PHI,03/02/2018,PHI vs. CHA,W,35,16,19
Marc Gasol,MEM,03/02/2018,MEM vs. DEN,L,36,22,6
TJ Warren,PHX,03/02/2018,PHX vs. OKC,L,42,19,-13
Dwight Buycks,DET,03/02/2018,DET @ ORL,L,21,12,2
Nikola Vucevic,ORL,03/02/2018,ORL vs. DET,W,38,22,12
Jamal Crawford,MIN,03/02/2018,MIN @ UTA,L,29,2,-8
Wesley Johnson,LAC,03/02/2018,LAC vs. NYK,W,13,2,-3
Jamal Murray,DEN,03/02/2018,DEN @ MEM,W,28,9,8
James Ennis III,DET,03/02/2018,DET @ ORL,L,33,21,-5
Tyler Dorsey,ATL,03/02/2018,ATL vs. GSW,L,8,0,-2
Malcolm Delaney,ATL,03/02/2018,ATL vs. GSW,L,15,6,-9
Raul Neto,UTA,03/02/2018,UTA vs. MIN,W,6,1,-11
Russell Westbrook,OKC,03/02/2018,OKC @ PHX,W,40,43,2
Michael Carter-Williams,CHA,03/02/2018,CHA @ PHI,L,14,2,-1
Stanley Johnson,DET,03/02/2018,DET @ ORL,L,21,9,-5
Reggie Bullock,DET,03/02/2018,DET @ ORL,L,41,21,-11
Derrick Favors,UTA,03/02/2018,UTA vs. MIN,W,26,15,1
Andrew Wiggins,MIN,03/02/2018,MIN @ UTA,L,35,27,6
Karl-Anthony Towns,MIN,03/02/2018,MIN @ UTA,L,20,13,-11
Cameron Payne,CHI,03/02/2018,CHI vs. DAL,W,14,4,-1
Mason Plumlee,DEN,03/02/2018,DEN @ MEM,W,21,9,4
Lou Williams,LAC,03/02/2018,LAC vs. NYK,W,29,21,6
Darrell Arthur,DEN,03/02/2018,DEN @ MEM,W,0,0,0
Aaron Gordon,ORL,03/02/2018,ORL vs. DET,W,36,27,15
Anthony Tolliver,DET,03/02/2018,DET @ ORL,L,21,12,1
John Henson,MIL,03/02/2018,MIL vs. IND,L,31,6,7
DeAndre Jordan,LAC,03/02/2018,LAC vs. NYK,W,28,19,19
Delon Wright,TOR,03/02/2018,TOR @ WAS,W,10,0,4
Zaza Pachulia,GSW,03/02/2018,GSW @ ATL,W,9,2,-6
Bradley Beal,WAS,03/02/2018,WAS vs. TOR,L,39,23,6
Jared Dudley,PHX,03/02/2018,PHX vs. OKC,L,8,6,-3
Ricky Rubio,UTA,03/02/2018,UTA vs. MIN,W,31,13,23
JaVale McGee,GSW,03/02/2018,GSW @ ATL,W,10,2,3
Klay Thompson,GSW,03/02/2018,GSW @ ATL,W,36,15,-2
DeMar DeRozan,TOR,03/02/2018,TOR @ WAS,W,34,23,-2
Lance Stephenson,IND,03/02/2018,IND @ MIL,W,26,16,6
Harrison Barnes,DAL,03/02/2018,DAL @ CHI,L,34,26,-3
Nick Young,GSW,03/02/2018,GSW @ ATL,W,23,16,7
Mike Muscala,ATL,03/02/2018,ATL vs. GSW,L,21,3,-17
Jonas Jerebko,UTA,03/02/2018,UTA vs. MIN,W,11,5,-8
Terrance Ferguson,OKC,03/02/2018,OKC @ PHX,W,9,8,7
Jonathon Simmons,ORL,03/02/2018,ORL vs. DET,W,30,4,-9
C.J. Williams,LAC,03/02/2018,LAC vs. NYK,W,26,6,13
Shaquille Harrison,PHX,03/02/2018,PHX vs. OKC,L,1,0,-1
Doug McDermott,DAL,03/02/2018,DAL @ CHI,L,24,8,-18
Trey Lyles,DEN,03/02/2018,DEN @ MEM,W,15,4,-2
Jerian Grant,CHI,03/02/2018,CHI vs. DAL,W,6,4,-3
Marvin Williams,CHA,03/02/2018,CHA @ PHI,L,25,2,-9
Enes Kanter,NYK,03/02/2018,NYK @ LAC,L,30,18,-21
Dillon Brooks,MEM,03/02/2018,MEM vs. DEN,L,33,13,-6
Jonas Valanciunas,TOR,03/02/2018,TOR @ WAS,W,19,12,-11
Eric Bledsoe,MIL,03/02/2018,MIL vs. IND,L,35,15,8
Montrezl Harrell,LAC,03/02/2018,LAC vs. NYK,W,16,19,10
Emmanuel Mudiay,NYK,03/02/2018,NYK @ LAC,L,26,9,-24
Royce O'Neale,UTA,03/02/2018,UTA vs. MIN,W,16,3,-8
Brice Johnson,MEM,03/02/2018,MEM vs. DEN,L,12,6,-12
Myke Henry,MEM,03/02/2018,MEM vs. DEN,L,22,5,-1
Cory Joseph,IND,03/02/2018,IND @ MIL,W,41,12,5
Nemanja Bjelica,MIN,03/02/2018,MIN @ UTA,L,45,12,-7
Gorgui Dieng,MIN,03/02/2018,MIN @ UTA,L,19,6,-2
Willy Hernangomez,CHA,03/02/2018,CHA @ PHI,L,16,6,-4
Ian Mahinmi,WAS,03/02/2018,WAS vs. TOR,L,14,6,-8
Ivan Rabb,MEM,03/02/2018,MEM vs. DEN,L,21,9,-7
Ish Smith,DET,03/02/2018,DET @ ORL,L,32,5,-8
Patrick Patterson,OKC,03/02/2018,OKC @ PHX,W,17,3,-2
Joe Ingles,UTA,03/02/2018,UTA vs. MIN,W,34,11,12
Josh Huestis,OKC,03/02/2018,OKC @ PHX,W,27,3,-3
David Nwaba,CHI,03/02/2018,CHI vs. DAL,W,33,10,10
Nicolas Batum,CHA,03/02/2018,CHA @ PHI,L,36,14,-12
Kelly Oubre Jr.,WAS,03/02/2018,WAS vs. TOR,L,22,5,-19
T.J. McConnell,PHI,03/02/2018,PHI vs. CHA,W,21,0,1
Frank Ntilikina,NYK,03/02/2018,NYK @ LAC,L,20,6,2
Paul Millsap,DEN,03/02/2018,DEN @ MEM,W,27,15,4
Mario Hezonja,ORL,03/02/2018,ORL vs. DET,W,23,4,7
Zach LaVine,CHI,03/02/2018,CHI vs. DAL,W,34,16,3
Dragan Bender,PHX,03/02/2018,PHX vs. OKC,L,37,0,3
Jeff Teague,MIN,03/02/2018,MIN @ UTA,L,26,25,-2
Joe Young,IND,03/02/2018,IND @ MIL,W,5,7,2
Lauri Markkanen,CHI,03/02/2018,CHI vs. DAL,W,34,17,12
Kemba Walker,CHA,03/02/2018,CHA @ PHI,L,38,31,-12
Jabari Parker,MIL,03/02/2018,MIL vs. IND,L,25,11,-16
Will Barton,DEN,03/02/2018,DEN @ MEM,W,33,24,3
Omri Casspi,GSW,03/02/2018,GSW @ ATL,W,6,0,-3
Nikola Vucevic,ORL,03/03/2018,ORL vs. MEM,W,28,19,4
Malik Beasley,DEN,03/03/2018,DEN @ CLE,W,5,3,3
Marreese Speights,ORL,03/03/2018,ORL vs. MEM,W,0,0,2
Rudy Gobert,UTA,03/03/2018,UTA @ SAC,W,36,16,10
Anthony Tolliver,DET,03/03/2018,DET @ MIA,L,12,2,-16
Ed Davis,POR,03/03/2018,POR vs. OKC,W,20,6,18
Devin Harris,DEN,03/03/2018,DEN @ CLE,W,17,4,-9
Will Barton,DEN,03/03/2018,DEN @ CLE,W,33,23,8
Aaron Gordon,ORL,03/03/2018,ORL vs. MEM,W,33,14,13
Vince Carter,SAC,03/03/2018,SAC vs. UTA,L,26,6,-9
Gary Harris,DEN,03/03/2018,DEN @ CLE,W,37,32,7
Brook Lopez,LAL,03/03/2018,LAL @ SAS,W,26,14,-17
Wes Iwundu,ORL,03/03/2018,ORL vs. MEM,W,5,0,-4
Zach Collins,POR,03/03/2018,POR vs. OKC,W,28,12,17
JR Smith,CLE,03/03/2018,CLE vs. DEN,L,35,19,-13
Goran Dragic,MIA,03/03/2018,MIA vs. DET,W,31,13,2
Nikola Jokic,DEN,03/03/2018,DEN @ CLE,W,32,9,12
Joffrey Lauvergne,SAS,03/03/2018,SAS vs. LAL,L,15,8,-16
Nene,HOU,03/03/2018,HOU vs. BOS,W,14,8,-16
Jonathon Simmons,ORL,03/03/2018,ORL vs. MEM,W,28,11,13
Luc Mbah a Moute,HOU,03/03/2018,HOU vs. BOS,W,15,7,-7
Andre Drummond,DET,03/03/2018,DET @ MIA,L,38,22,-8
Kyrie Irving,BOS,03/03/2018,BOS @ HOU,L,35,18,-17
Raul Neto,UTA,03/03/2018,UTA @ SAC,W,5,0,1
Paul Millsap,DEN,03/03/2018,DEN @ CLE,W,26,11,7
Kyle Kuzma,LAL,03/03/2018,LAL @ SAS,W,33,11,-3
Dejounte Murray,SAS,03/03/2018,SAS vs. LAL,L,24,12,7
Jonathan Isaac,ORL,03/03/2018,ORL vs. MEM,W,18,0,-5
Josh Huestis,OKC,03/03/2018,OKC @ POR,L,23,3,2
Pau Gasol,SAS,03/03/2018,SAS vs. LAL,L,33,19,14
Blake Griffin,DET,03/03/2018,DET @ MIA,L,36,31,7
Mason Plumlee,DEN,03/03/2018,DEN @ CLE,W,16,8,-3
Jusuf Nurkic,POR,03/03/2018,POR vs. OKC,W,18,9,-11
PJ Tucker,HOU,03/03/2018,HOU vs. BOS,W,29,9,8
Marcus Smart,BOS,03/03/2018,BOS @ HOU,L,29,11,6
Hassan Whiteside,MIA,03/03/2018,MIA vs. DET,W,25,8,-9
Khem Birch,ORL,03/03/2018,ORL vs. MEM,W,4,2,4
Jerami Grant,OKC,03/03/2018,OKC @ POR,L,26,13,-1
Gary Payton II,LAL,03/03/2018,LAL @ SAS,W,1,0,-3
Lonzo Ball,LAL,03/03/2018,LAL @ SAS,W,35,18,8
Patty Mills,SAS,03/03/2018,SAS vs. LAL,L,29,14,16
Joe Johnson,HOU,03/03/2018,HOU vs. BOS,W,13,0,-9
Jayson Tatum,BOS,03/03/2018,BOS @ HOU,L,28,12,0
Dillon Brooks,MEM,03/03/2018,MEM @ ORL,L,37,9,-14
D.J. Augustin,ORL,03/03/2018,ORL vs. MEM,W,29,16,12
Aron Baynes,BOS,03/03/2018,BOS @ HOU,L,12,4,-9
Kobi Simmons,MEM,03/03/2018,MEM @ ORL,L,20,14,-8
Royce O'Neale,UTA,03/03/2018,UTA @ SAC,W,18,0,7
Derrick Favors,UTA,03/03/2018,UTA @ SAC,W,30,15,5
Bogdan Bogdanovic,SAC,03/03/2018,SAC vs. UTA,L,28,15,1
Kelly Olynyk,MIA,03/03/2018,MIA vs. DET,W,23,17,18
Bismack Biyombo,ORL,03/03/2018,ORL vs. MEM,W,15,4,-2
Damian Lillard,POR,03/03/2018,POR vs. OKC,W,37,20,-1
Chandler Parsons,MEM,03/03/2018,MEM @ ORL,L,13,4,-3
Raymond Felton,OKC,03/03/2018,OKC @ POR,L,23,9,2
Cedi Osman,CLE,03/03/2018,CLE vs. DEN,L,24,13,-15
Travis Wear,LAL,03/03/2018,LAL @ SAS,W,13,7,18
Steven Adams,OKC,03/03/2018,OKC @ POR,L,36,12,-8
Myke Henry,MEM,03/03/2018,MEM @ ORL,L,8,2,0
Shelvin Mack,ORL,03/03/2018,ORL vs. MEM,W,19,6,-5
Greg Monroe,BOS,03/03/2018,BOS @ HOU,L,19,18,23
De'Aaron Fox,SAC,03/03/2018,SAC vs. UTA,L,28,17,-3
Dwight Buycks,DET,03/03/2018,DET @ MIA,L,20,7,-13
Ish Smith,DET,03/03/2018,DET @ MIA,L,28,4,4
George Hill,CLE,03/03/2018,CLE vs. DEN,L,34,17,-13
Josh Richardson,MIA,03/03/2018,MIA vs. DET,W,35,17,4
Rashad Vaughn,ORL,03/03/2018,ORL vs. MEM,W,10,0,-4
Joe Ingles,UTA,03/03/2018,UTA @ SAC,W,34,8,2
Jonas Jerebko,UTA,03/03/2018,UTA @ SAC,W,17,8,4
Mario Chalmers,MEM,03/03/2018,MEM @ ORL,L,28,15,3
Russell Westbrook,OKC,03/03/2018,OKC @ POR,L,35,30,-7
Jaylen Brown,BOS,03/03/2018,BOS @ HOU,L,24,9,-10
Stanley Johnson,DET,03/03/2018,DET @ MIA,L,21,5,-11
James Harden,HOU,03/03/2018,HOU vs. BOS,W,38,26,21
CJ McCollum,POR,03/03/2018,POR vs. OKC,W,38,28,3
Richard Jefferson,DEN,03/03/2018,DEN @ CLE,W,15,4,2
Davis Bertans,SAS,03/03/2018,SAS vs. LAL,L,22,11,2
Wilson Chandler,DEN,03/03/2018,DEN @ CLE,W,27,16,7
Justin Jackson,SAC,03/03/2018,SAC vs. UTA,L,29,3,7
Eric Gordon,HOU,03/03/2018,HOU vs. BOS,W,27,29,-7
Rodney McGruder,MIA,03/03/2018,MIA vs. DET,W,23,3,9
James Ennis III,DET,03/03/2018,DET @ MIA,L,30,7,-4
Alex Abrines,OKC,03/03/2018,OKC @ POR,L,15,0,-7
Donovan Mitchell,UTA,03/03/2018,UTA @ SAC,W,38,27,8
JaMychal Green,MEM,03/03/2018,MEM @ ORL,L,37,10,-8
Pat Connaughton,POR,03/03/2018,POR vs. OKC,W,24,6,12
Rudy Gay,SAS,03/03/2018,SAS vs. LAL,L,26,15,-4
John Holland,CLE,03/03/2018,CLE vs. DEN,L,0,0,0
Tony Parker,SAS,03/03/2018,SAS vs. LAL,L,22,6,-16
Kentavious Caldwell-Pope,LAL,03/03/2018,LAL @ SAS,W,43,18,3
Ivica Zubac,LAL,03/03/2018,LAL @ SAS,W,14,2,7
Eric Moreland,DET,03/03/2018,DET @ MIA,L,10,3,-1
Ben McLemore,MEM,03/03/2018,MEM @ ORL,L,38,20,3
Langston Galloway,DET,03/03/2018,DET @ MIA,L,12,4,-8
Frank Mason,SAC,03/03/2018,SAC vs. UTA,L,21,9,-4
Tristan Thompson,CLE,03/03/2018,CLE vs. DEN,L,28,12,-18
Shabazz Napier,POR,03/03/2018,POR vs. OKC,W,14,7,13
Trevor Ariza,HOU,03/03/2018,HOU vs. BOS,W,34,21,13
Dwyane Wade,MIA,03/03/2018,MIA vs. DET,W,23,11,8
Corey Brewer,OKC,03/03/2018,OKC @ POR,L,12,0,-14
Jamal Murray,DEN,03/03/2018,DEN @ CLE,W,31,16,11
Buddy Hield,SAC,03/03/2018,SAC vs. UTA,L,29,9,-7
Luke Babbitt,MIA,03/03/2018,MIA vs. DET,W,25,9,1
Skal Labissiere,SAC,03/03/2018,SAC vs. UTA,L,29,12,-4
Zach Randolph,SAC,03/03/2018,SAC vs. UTA,L,26,12,-6
Tyler Ennis,LAL,03/03/2018,LAL @ SAS,W,13,0,-4
Patrick Patterson,OKC,03/03/2018,OKC @ POR,L,33,12,-7
Udonis Haslem,MIA,03/03/2018,MIA vs. DET,W,1,0,-3
Rodney Hood,CLE,03/03/2018,CLE vs. DEN,L,26,6,-1
Al Horford,BOS,03/03/2018,BOS @ HOU,L,31,10,-22
London Perrantes,CLE,03/03/2018,CLE vs. DEN,L,0,0,0
Meyers Leonard,POR,03/03/2018,POR vs. OKC,W,9,0,-1
Julius Randle,LAL,03/03/2018,LAL @ SAS,W,33,25,5
Jae Crowder,UTA,03/03/2018,UTA @ SAC,W,28,14,-1
Paul George,OKC,03/03/2018,OKC @ POR,L,37,21,0
Brice Johnson,MEM,03/03/2018,MEM @ ORL,L,9,2,-7
Marcus Morris,BOS,03/03/2018,BOS @ HOU,L,34,21,5
Reggie Bullock,DET,03/03/2018,DET @ MIA,L,33,11,5
Kosta Koufos,SAC,03/03/2018,SAC vs. UTA,L,25,8,-10
Mario Hezonja,ORL,03/03/2018,ORL vs. MEM,W,22,16,-5
Evan Turner,POR,03/03/2018,POR vs. OKC,W,33,17,3
Manu Ginobili,SAS,03/03/2018,SAS vs. LAL,L,24,12,-13
Jarell Martin,MEM,03/03/2018,MEM @ ORL,L,35,19,-4
Evan Fournier,ORL,03/03/2018,ORL vs. MEM,W,30,19,12
James Johnson,MIA,03/03/2018,MIA vs. DET,W,27,14,-5
Ivan Rabb,MEM,03/03/2018,MEM @ ORL,L,15,5,3
Jordan Clarkson,CLE,03/03/2018,CLE vs. DEN,L,23,11,11
Clint Capela,HOU,03/03/2018,HOU vs. BOS,W,34,8,19
Al-Farouq Aminu,POR,03/03/2018,POR vs. OKC,W,19,3,-13
Terry Rozier,BOS,03/03/2018,BOS @ HOU,L,28,17,9
LeBron James,CLE,03/03/2018,CLE vs. DEN,L,42,25,-6
Isaiah Thomas,LAL,03/03/2018,LAL @ SAS,W,29,21,6
Kyle Korver,CLE,03/03/2018,CLE vs. DEN,L,7,0,1
Ricky Rubio,UTA,03/03/2018,UTA @ SAC,W,34,10,-1
Larry Nance Jr.,CLE,03/03/2018,CLE vs. DEN,L,20,14,9
Kyle Anderson,SAS,03/03/2018,SAS vs. LAL,L,22,8,8
Justise Winslow,MIA,03/03/2018,MIA vs. DET,W,27,13,20
Chris Paul,HOU,03/03/2018,HOU vs. BOS,W,35,15,-7
Danny Green,SAS,03/03/2018,SAS vs. LAL,L,24,7,-18
Jeremy Lamb,CHA,03/04/2018,CHA @ TOR,L,26,16,8
Michael Beasley,NYK,03/04/2018,NYK @ SAC,L,25,6,3
Delon Wright,TOR,03/04/2018,TOR vs. CHA,W,13,4,-8
Domantas Sabonis,IND,03/04/2018,IND @ WAS,W,18,8,-7
Otto Porter Jr.,WAS,03/04/2018,WAS vs. IND,L,36,17,2
Thon Maker,MIL,03/04/2018,MIL vs. PHI,W,5,0,-5
Eric Bledsoe,MIL,03/04/2018,MIL vs. PHI,W,40,22,6
Justin Jackson,SAC,03/04/2018,SAC vs. NYK,W,25,12,9
Isaiah Hicks,NYK,03/04/2018,NYK @ SAC,L,9,4,3
Timothe Luwawu-Cabarrot,PHI,03/04/2018,PHI @ MIL,L,3,3,6
Dragan Bender,PHX,03/04/2018,PHX @ ATL,L,34,6,1
Montrezl Harrell,LAC,03/04/2018,LAC vs. BKN,W,14,11,-10
Frank Kaminsky,CHA,03/04/2018,CHA @ TOR,L,26,15,5
TJ Leaf,IND,03/04/2018,IND @ WAS,W,5,0,-3
Myles Turner,IND,03/04/2018,IND @ WAS,W,38,12,20
